row,col,snr_db,kmeans_shift,time_kmeans,fhmm_shift,fhmm_taue,fhmm_tauc,fhmm_ndef,time_fhmm
6,7,10.40076181820573,[0.00013262 0.00025858 0.00015393 0.00028654 0.00041251],19.47856378555298,[0.00021307 0.00010343 0.00018864],[1.67599636e+10 7.18340385e+01 1.80400512e+02],[322.23959748  41.53995765 194.23127134],3,76.0352692604065
6,8,9.554688013378428,[0.00026719 0.00056044 0.00029325],8.35257601737976,[0.00020406 0.00013459],[1.80695872e+14 4.11515888e+01],[316.55682442  37.25066146],2,13.918499231338501
6,9,16.417583997015328,[0.00171244 0.00027625 0.00143618],7.819536209106445,[0.00113979 0.00021337],[1.35662763e+00 7.19316837e+78],[ 69.59406901 126.88785427],2,39.49362301826477
6,10,9.554944690145783,"[0.00031085 0.00014336 0.00027424 0.00129432 0.00116345 0.00013087
 0.00058509 0.00043852 0.00102361 0.00071276]",20.597964763641357,[0.00015293 0.00012629 0.00029078],[2.29799589e+01 2.06987251e+01 7.31346852e+07],[61.91925496 34.58699392 90.79481856],3,117.62727785110474
6,11,9.394298737962302,[0.0002218  0.00019472 0.00041652],3.9637506008148193,[0.00024931 0.00013249],[251.0966461   52.12903568],[129.91204256  74.92110191],2,504.23856472969055
6,12,12.452162220393584,[0.00054319],2.478869676589966,[0.00045452],[43.38890437],[131.61579699],1,6.546560525894165
6,13,8.774010307322195,[0.00016322],2.3914966583251953,[0.00011248],[100.5951628],[24.78536764],1,15.754825830459595
6,14,11.053732288653427,[0.00019268],2.0782814025878906,[0.00015661],[90.06062804],[86.18082906],1,4.3210272789001465
6,15,5.833076847904591,[0.00073447],2.193047523498535,[0.00070628],[115.00560254],[32.12492244],1,2.5235888957977295
6,16,8.62987071896536,[0.00023038],2.529698610305786,[0.00013769],[74.9131521],[28.97035451],1,9.496570587158203
6,17,7.835587528796555,[0.00019394 0.00017778 0.00037172],475.8859007358551,[0.00019383 0.00012868],[173.04145853  60.53337944],[85.13095366 34.86376416],2,17.89443302154541
6,18,9.594765844380005,[0.00019109],2.952301502227783,[0.00013745],[139.55653334],[72.05088556],1,3.680814027786255
6,19,12.191026623684166,[0.00031121 0.00015254],6.885806560516357,[0.00016447 0.0001432 ],[195.97835307  44.70320599],[ 28.20445434 260.59543793],2,487.83216094970703
6,20,6.574607039983079,[0.00485288 0.00038562 0.00019222],5.32598352432251,[0.00017115 0.00491205],[1.35749341e+02 2.35543352e+13],[34.33898253  1.00000826],2,10.703650712966919
6,21,10.364055454229362,[0.00016749],2.696579933166504,[0.00014123],[92.91207062],[74.97390148],1,3.9743802547454834
6,22,12.163614738029999,[0.00019467 0.00021122 0.00040589],478.9026322364807,[0.00014416 0.00014739],[ 57.32133966 114.21537209],[240.20270944  77.31866695],2,9.516640663146973
6,23,9.86585323437997,[0.00017907],473.6199052333832,[0.0001309],[84.89443026],[42.94685478],1,3.4321486949920654
6,24,9.513703346552504,[0.00026936],1.7662830352783203,[0.00012538],[89.32699239],[43.68979201],1,477.87514328956604
6,25,10.826042261447675,[0.00015599],1.6615245342254639,[0.00012343],[17.61981476],[37.75620612],1,6.5157530307769775
6,26,15.59930991501859,[0.00035738 0.00017931 0.00093262 0.00111068 0.00075331],5.0619096755981445,[0.00015304 0.00017209],[17.16872026 95.44871646],[77.23675896 51.52937802],2,13.496645450592041
6,27,11.52621122908334,[0.00016538],2.9175047874450684,[0.00012355],[39.02795392],[72.77942269],1,4.378903388977051
6,28,6.729876989958133,[0.00022927 0.00048078 0.00025151],6.021384000778198,[0.00019167 0.00032353],[ 39.93847456 314.34997244],[28.84925745 51.51988384],2,11.885393142700195
6,29,-2.8132478344898075,[0.00492112],3.472055673599243,[0.00354238],[446.38230229],[34.39205967],1,7.053517580032349
6,30,9.98235762588865,[0.00018222],2.6814472675323486,[0.00014087],[51.02169141],[41.20226618],1,1.8696141242980957
6,31,8.360824514726735,[0.00018524],2.8776776790618896,[0.00017275],[342.80708851],[79.83712467],1,2.7493693828582764
6,32,9.878523377361,[0.0002354  0.00047076],7.196278810501099,[0.00021605 0.00014171],[8.23713890e+15 3.41136754e+01],[245.30510803  75.13696988],2,7.969542026519775
7,1,23.068860181775808,[0.00190217],8.05221176147461,[0.00017337],[15.94920273],[89.48671559],1,7.6345131397247314
7,2,12.008353843921283,[0.00030197],2.2202236652374268,[0.00034004],[114.96732688],[1.18636136e+48],1,2.8432629108428955
7,3,10.389787926515622,[0.00017428 0.0001382  0.00031247],4.677256345748901,[0.00011197 0.0001716 ],[7.14456045e+01 4.18150986e+26],[117.39528158 150.05024054],2,25.724592208862305
7,4,7.571748558597155,[0.00020453],6.109087944030762,[0.00016286],[138.64422289],[53.86552752],1,5.585853815078735
7,5,14.946969511528634,[0.00018707 0.00086311 0.00067605],13.012631177902222,[0.00015372 0.00084072],[269.42426782   1.12244472],[56.16587039 19.67115453],2,19.24737310409546
7,6,11.128107979201971,[0.00016348 0.00043668 0.00060016],7.425284385681152,[0.00045712 0.0001654 ],[   2.12182943 1088.82955721],[18.48399889 50.01470972],2,61.153061628341675
7,7,15.9584320018147,[0.00014227 0.00013052 0.00027279 0.00077444 0.00050165],10.544611930847168,[0.000142   0.00065202],[90.83235481  4.10749559],[ 36.00913507 305.28497355],2,10.091792583465576
7,8,9.001256823929651,[0.00016685],3.8018839359283447,[0.00013442],[132.47840631],[39.12801735],1,8.959851503372192
7,9,10.300944970179636,[0.00017381],2.9948806762695312,[0.00012595],[43.53982615],[33.77669629],1,4.163729429244995
7,10,8.95735572093493,[0.00014875],6.00943922996521,[0.00011117],[48.13288793],[40.80413981],1,4.413991212844849
7,11,4.30760641104443,[0.00018519],3.6969070434570312,[0.00012448],[43.37856073],[43.95327321],1,8.436859369277954
7,12,6.627183588036425,[0.00600824],5.996187448501587,[0.00010249],[20.47263057],[3.90562246],1,28.26707100868225
7,13,-1.7282189194873168,[0.00213094],2.9703094959259033,[0.0021301],[306.9684091],[19.25525769],1,2.2383503913879395
7,14,10.990906068311599,[0.00018586],3.2463250160217285,[0.00012934],[46.64982648],[41.21289444],1,8.22412919998169
7,15,8.594941427153035,[0.00080396 0.00095186],4.92683482170105,[0.00082543 0.00088783],[36.75455083 21.88641512],[6.44394376e+07 5.42271109e+00],2,27.762820959091187
7,16,18.143223755412823,[0.0001964  0.00103075 0.0035332  0.00230605 0.00122715],7.978539228439331,[0.00343691 0.00124561],[1.         3.95889237],[ 61.37906008 982.93861262],2,20.922202110290527
7,17,7.789304357402585,"[0.00228403 0.00020574 0.00248976 0.00162502 0.0010003  0.00128373
 0.00148947]",14.194046258926392,[0.00108151 0.00069891 0.00020894],[12.13585944 10.27529869 11.08906977],[8.56197697 9.596573   9.26746569],3,43.08193397521973
7,18,9.397981361472086,[0.00015295 0.00016762 0.00032057],8.667987823486328,[0.00012185 0.00013113],[3.34307543e+14 9.13091566e+01],[623.19148847  36.66688584],2,18.08517551422119
7,19,8.041155122945858,[0.0002037  0.00016671 0.00037041],5.3483545780181885,[0.00022308 0.00012142],[590.57061472 123.77360372],[347.17073318  76.97604584],2,21.766813278198242
7,20,8.71624786319115,[0.00017539],6.507531404495239,[0.00014301],[107.90660792],[55.25619495],1,5.649341583251953
7,21,11.230880009652378,[0.00014914 0.00021424 0.00036337],12.175929069519043,[0.00010195 0.00026604],[9.18862589e+01 1.40781238e+16],[ 53.54663407 813.88979901],2,10.715106725692749
7,22,20.375873949079786,"[0.00013072 0.0001216  0.00175574 0.00188646 0.00025232 0.00016519
 0.0002868  0.00163414 0.00041751]",19.94226360321045,[0.00021907 0.00031657 0.00013982],[4.11396688e+16 3.91162049e+01 7.68498211e+01],[  5.54256393 144.48057838  66.69766193],3,51.177738904953
7,23,14.382931271517736,[0.00119681 0.00013294 0.00106388 0.00017902 0.00031196 0.00088486],9.909043073654175,[0.00106348 0.00012879],[ 1.52176358 36.38309643],[35.69093529 58.65489028],2,22.337327003479004
7,24,12.270816718798688,[0.00019042],6.451016187667847,[0.00014309],[81.69622728],[31.13172116],1,2.7227139472961426
7,25,3.8033664088376606,[0.00127945],6.645211696624756,[0.00107459],[89.09294876],[7.60102459],1,3.8953468799591064
7,26,12.845277150614171,[0.00023813 0.00049167 0.00025354],10.653604984283447,[0.00020403 0.00010658],[24.97871451 63.613498  ],[74.11536633 24.58910879],2,31.68478536605835
7,28,9.030851731572309,[0.00023682 0.00019797 0.00043479],6.466761827468872,[0.00011422 0.00047761],[24.80774826 69.83337636],[49.99133547  1.33513289],2,27.845566749572754
7,29,11.801318242093714,[0.00018621 0.00034477 0.00015856],5.41971492767334,[0.00014022 0.00020761],[296.28402625  90.02751326],[ 93.05725255 221.54442883],2,12.485901594161987
7,30,7.989944911744526,[0.00021541 0.00649963],6.409188747406006,[0.00073149 0.00658705],[  7.78285645 145.97061419],[6882.51462399  851.85564428],2,9.071075916290283
7,31,-6.079099691137496,[0.00730922],4.2469260692596436,[0.00719763],[36.47061713],[4.87634884],1,2.2736198902130127
7,32,9.41223921079066,[0.00018355],1.841980218887329,[0.00015983],[167.44460651],[44.66257445],1,3.454385280609131
8,1,11.553421555269205,[0.00017329 0.0001557  0.00030591 0.00049376 0.00018784 0.00034354],16.5000741481781,[0.00017831 0.00018775 0.00013312],[1.40769928e+10 1.95629278e+01 1.57486683e+02],[ 52.09512437 102.36079485  42.04671031],3,43.61066293716431
8,2,6.419747313066014,"[0.00055356 0.00014179 0.00025389 0.00011209 0.00028813 0.00017604
 0.00080745 0.00069535 0.00098348 0.00042992]",29.71669340133667,[0.00011255 0.00074266 0.00012259],[  62.39417011  309.82324045 3505.19376823],[ 95.56798918  16.93840137 263.14684561],3,53.02727293968201
8,3,13.392455614668037,[0.00024254 0.00030822 0.00055077],15.640573740005493,[0.0002076  0.00017417],[7.36897069e+02 4.52079864e+11],[ 23.71816069 197.05915432],2,57.45187568664551
8,4,9.50896898589543,[0.00022357 0.00041303 0.00018946],6.142840623855591,[0.00011797 0.00019359],[1.29920863e+02 4.50533456e+18],[ 46.62419412 193.96904194],2,11.16246771812439
8,5,7.2791991446615185,[0.00040657 0.00020011],9.451574802398682,[0.00013854 0.00012934],[3.53743774e+01 1.62230326e+07],[ 28.66698114 128.82046849],2,16.13833475112915
8,6,11.40051331741633,[0.0003627],5.397291421890259,[0.00032549],[7.97985176],[57.98783042],1,3.702827215194702
8,7,6.067181683380874,"[9.76153096e-05 8.53263846e-05 1.21646335e-04 2.27271536e-04
 1.09410750e-04 2.95528880e-04 1.90951585e-04 6.81875797e-04
 3.93308903e-04 4.66839847e-04 5.76250604e-04]",6.371063232421875,[0.00014683 0.00014619 0.00021493 0.00010203],[27.92706382 20.43547781 27.38789614 22.94970676],[10.52989201 10.82914983 12.71968755  8.77848513],4,123.44344353675842
8,8,14.492141151057298,"[0.00010833 0.00012697 0.00022092 0.0002483  0.00035663 0.00087157
 0.00051089 0.00040256 0.00062327 0.00015426 0.00028123 0.00046901]",14.617443084716797,[0.00029311 0.00012674 0.00019615],[8.40804073e+16 3.81592923e+01 5.61548845e+02],[451.96149431  82.42897418 225.13279125],3,65.62409901618958
8,9,25.028594698092057,[0.00161089],3.9834542274475098,[0.00168381],[1.04790183],[24.22449084],1,15.13687777519226
8,10,26.175453633462475,[0.00464489],7.327869892120361,[0.00464489],[1.],[498.],1,4.75342059135437
8,11,8.29786143482166,[0.00026092 0.00048251 0.00022159],11.362647771835327,[0.00010034 0.00027544],[2.13376958e+02 1.67564652e+16],[178.57213968 151.76391373],2,12.537103176116943
8,12,2.8983666731594115,[0.00317993],4.700929880142212,[0.00315267],[1.91931786e+08],[292.99071371],1,3.201159715652466
8,13,8.949751756037788,[0.00013959 0.00026765 0.00012806],8.095503330230713,[0.00010816 0.0001763 ],[6.32951974e+01 6.18112383e+43],[ 63.30976962 149.06206682],2,14.98681116104126
8,14,1.665515757548288,[0.00298087],4.329804182052612,[0.00298088],[5.00540887e+13],[49.99982975],1,3.5554144382476807
8,15,9.042165718944545,[0.000176   0.00035291],5.982161045074463,[0.00011565 0.00020062],[110.68203612 514.99877737],[ 48.85222352 237.5337943 ],2,14.463625192642212
8,16,0.2593453443834751,[0.00336767 0.00019677],5.51435112953186,[0.00233708 0.00100392],[7.33348761e+02 9.34342178e+46],[130.4051014  242.45979649],2,15.61649203300476
8,17,10.882454816892759,[0.00017482 0.00025174 0.00042656],9.8067147731781,[0.00028217 0.0001622 ],[ 59.90305711 109.46236246],[280.97337452  43.71928389],2,16.62234878540039
8,18,11.389373880429341,"[0.00014317 0.00024588 0.00011968 0.00010271 0.00022239 0.00019333
 0.00031302 0.00041572 0.00036556]",17.356178283691406,[0.00014983 0.00010174 0.00023327],[497.66690743  42.98989155  95.90006587],[ 55.4010101   69.67788999 878.9843165 ],3,40.23865985870361
8,20,14.633627098775206,[0.00030453 0.00069845 0.00039392],4.786109685897827,[0.00013458 0.00027585],[ 34.81280013 168.08465786],[ 34.78980872 171.2256501 ],2,10.808615684509277
8,21,4.200075691112361,[0.00086909],4.745532274246216,[0.00086958],[486.65857183],[16.60847525],1,2.212080240249634
8,22,9.194104266658083,[0.00016719 0.00062136 0.00043041 0.00026322 0.00020207 0.00078855],3.335169553756714,[0.00042452 0.00011264 0.00031404],[418.74020993 488.11583892 418.02118581],[5.97184680e+13 3.20339995e+04 2.41203633e+08],3,168.16793751716614
8,23,25.642149010478306,[0.00462047],5.103906631469727,[0.00017206],[12.73667814],[143.77554316],1,6.496347427368164
8,24,9.170622174916806,[0.00017207],4.836243629455566,[0.0001309],[78.3127853],[31.38283655],1,7.764509201049805
8,25,3.201065808264858,[0.00016352 0.00515256],15.921700239181519,[0.00201632 0.0032222 ],[4325536.99338187 6006213.36625147],[647.48235486 647.96079567],2,5.6883769035339355
8,26,7.492943455940063,[0.00017071 0.00031322 0.00014252],6.0895164012908936,[0.00018184 0.00010795],[194.19510643  50.89282823],[37.0655003  54.44509574],2,16.435882091522217
8,27,9.950211458819263,[0.00040525 0.0001981 ],7.055923223495483,[0.00021143 0.00012879],[200.19936434  29.02491123],[109.39616993  27.72474159],2,9.8489670753479
8,28,13.168667810668271,[0.00017005 0.00018266 0.00035271],8.149104118347168,[0.00012455 0.00017806],[ 36.72031639 140.41323639],[98.72592372 79.2787853 ],2,21.076210260391235
8,29,7.9488006760635175,[0.00016496 0.0001314  0.00029636],6.198608875274658,[0.00014657 0.00011174],[728.09403777 217.20685717],[115.11129912 131.81963415],2,21.944583654403687
8,30,4.949922657813428,[0.00034736 0.00024166 0.00058902],8.60766053199768,[0.00022943 0.00012833],[2.3702166e+06 3.0258513e+01],[147.11138156  35.72362738],2,17.010590314865112
8,31,9.465528954340762,[0.00020723 0.00016495 0.00037218],7.349133253097534,[0.00024643 0.00011561],[1.72736338e+14 1.15505531e+02],[302.08673502  89.35145155],2,10.796721935272217
8,32,9.355797673958628,[0.00017194 0.00034083],7.3379576206207275,[0.00012684 0.00020329],[1.34293886e+02 7.02054082e+19],[ 29.75438823 647.75365302],2,14.747498750686646
9,1,7.939998121695653,[0.00132222],5.665241241455078,[0.00131555],[212.90125502],[784.46050462],1,1.991896390914917
9,2,9.775559669270868,[0.00026312],2.3239083290100098,[0.00017152],[86.56733698],[29.67253766],1,3.803163528442383
9,3,24.86906957383407,"[7.98391527e-04 1.18019925e-04 9.06814530e-05 1.67876147e-04
 7.71947016e-05 2.08701385e-04 6.25463319e-04 9.11359384e-04
 3.87134554e-04 1.78433169e-04 2.85896094e-04 1.01238467e-04
 3.27956956e-03 7.02658028e-04 2.69114622e-04]",2.1248862743377686,[0.00067673 0.00018705 0.00011384],[4.49620864e+14 3.71863829e+02 5.63575422e+01],[ 13.99954584  47.38041141 110.30824229],3,128.0257396697998
9,4,12.870321591466114,[0.00017251],7.196134567260742,[0.00013026],[36.29620143],[33.37193748],1,7.8079118728637695
9,5,11.762056220391914,[0.00022303],8.328827857971191,[0.0001579],[67.85552751],[45.74154587],1,7.417607307434082
9,6,5.5470236551056304,[0.00043061 0.00021206 0.00064267],1.5412218570709229,[0.00014919 0.00026472],[11.46576392 11.04513554],[13.03538991 10.65287068],2,45.379173040390015
9,7,12.21894311426831,[0.00065989 0.00014285 0.00051704 0.00055543],5.9931957721710205,[0.00017975 0.00060924],[31.8291687  55.67234925],[583.68470796 192.65417099],2,13.750558853149414
9,8,16.786446358385916,[0.00014138 0.00107001 0.00214102 0.00092863 0.00306965],1.3944861888885498,[0.00149018 0.00055027],[1.12429999e+01 1.72535402e+04],[486.48377104   1.83502651],2,17.87398052215576
9,10,7.966095927841275,[0.00058822],0.7884566783905029,[0.00025204],[42.68100006],[10.48733265],1,8.765256404876709
9,11,15.463497172164,[0.00017721 0.00034693 0.00071487],11.784146785736084,[0.00016769 0.00013692],[244.85974502  23.72271417],[ 88.77751237 288.77427499],2,27.50726294517517
9,12,0.9088221870404898,[0.00147741 0.0005603 ],12.84314489364624,[0.00018287 0.0013333 ],[4.71852550e+02 2.19468118e+52],[197.49003377 136.87092249],2,16.348588943481445
9,13,9.760217985807095,"[0.00029707 0.00014803 0.00012709 0.00027512 0.00039288 0.00024384
 0.00042416 0.0005638  0.000668  ]",31.396217346191406,[0.00022369 0.00012193 0.00013944],[23.48230453 13.14628019 15.39946037],[20.86663844 18.70592301 23.42665564],3,36.14255881309509
9,14,-4.844708816306506,[0.0082193],5.987870931625366,[0.00527307],[4.82495936e+10],[154.24706072],1,1.6835572719573975
9,15,5.817272803406639,[0.00038622 0.00029818 0.0006844 ],18.176427364349365,[0.00010018 0.00050855],[3.30964694e+01 1.61085116e+70],[ 25.11684439 220.50999133],2,20.08909773826599
9,16,17.88352828310866,[0.00237485],4.370184659957886,[0.00096859],[1.2661557],[61.57762956],1,8.828540325164795
9,18,12.53032685126474,[0.00021055],6.727266311645508,[0.00012426],[37.77520517],[31.18425762],1,6.25270938873291
9,19,13.779789831544864,[0.00033636 0.00017426 0.0001621 ],4.743430137634277,[0.00012011 0.00013864],[72.01086141 46.40681993],[ 20.72788851 240.50154061],2,35.21147131919861
9,20,11.074749911680438,[0.0001844],5.541774272918701,[0.00010741],[22.63911261],[24.21949629],1,3.686312198638916
9,21,9.205262739001604,[0.0044021],11.780364751815796,[0.00438899],[24.48490936],[218.76645757],1,1.6413836479187012
9,22,11.930899979814404,[0.00017836],13.303389072418213,[0.00012393],[47.59285389],[33.99320211],1,6.718663692474365
9,23,6.672116154819419,[0.00020829 0.00014365 0.00035194],6.582159519195557,[0.00023439 0.00011113],[809.17531269  97.38876806],[80.57491437 45.26899965],2,21.16236639022827
9,24,5.371322376935881,[0.00048556 0.00016764 0.00065321],10.560939311981201,[0.00016107 0.00049253],[1.12680037e+06 3.28610998e+01],[108.79213051  18.59689837],2,17.571277618408203
9,25,10.197001492307788,[0.00023748 0.00019098 0.00042846],8.671259880065918,[0.00012432 0.0001517 ],[19.79763925 30.57743225],[20.38408054 22.76183755],2,12.430071830749512
9,26,-4.325796649094199,[0.00426917],5.581151008605957,[0.00399273],[12.77351785],[1.44392619],1,8.680114984512329
9,27,7.7121353301335995,"[0.00017532 0.00012713 0.00023611 0.00021777 0.00041143 0.00030245
 0.00010879 0.0003449 ]",8.608633756637573,[0.00021588 0.00011055 0.00010389],[3.02680737e+44 3.20753706e+02 2.66897316e+02],[ 93.42570919  41.51815121 244.17587398],3,35.48092579841614
9,28,8.310108026066295,[0.00026642 0.00034349 0.00060991],8.948817491531372,[0.00018591 0.000136  ],[2.99077795e+06 6.78877118e+01],[331.85299746  32.21763068],2,7.984626770019531
9,29,8.326823324056786,[0.00019304],4.99587869644165,[0.00013355],[76.92801321],[86.70249928],1,4.2405619621276855
9,30,13.40254047454561,"[0.0001778  0.00015067 0.00030543 0.00033492 0.00081815 0.00051272
 0.00066339]",2.269463300704956,[0.00014689 0.00062385 0.00015267],[515.73190153   1.77936604  81.16802664],[  9.14693463 101.32123876  27.04006715],3,63.54500961303711
9,31,7.142193490907319,[0.00114776],2.4867324829101562,[0.00074393],[10.21276311],[1.78937537],1,24.698580503463745
9,32,10.051388223571626,[0.00021466],7.7203264236450195,[0.00017378],[47.33516515],[22.90793017],1,8.294710874557495
10,1,-1.276708571371338,[0.00827607 0.00015333],20.355731964111328,[0.00328291 0.00506435],[9.06568987e+06 9.41732084e+08],[394.02384462 393.9930402 ],2,10.880424737930298
10,3,6.233880512334582,[0.00033976 0.0004697  0.00025637 0.00012995 0.0010052 ],43.84422278404236,[0.0004709  0.00055046 0.0004421 ],[860.61719862 866.47083996 110.13426772],[1.21877682e+02 1.22019499e+02 6.26245084e+07],3,753.878609418869
10,4,7.653161093929514,"[0.0001422  0.00028397 0.0004333  0.00069353 0.00040199 0.00083529
 0.00055132]",22.232836484909058,[0.00066307 0.00013528 0.00010042],[ 73.33050009  21.45071606 151.81038671],[ 1.19882518 86.52984832 61.37445564],3,949.7193920612335
10,5,8.771041826554995,[0.0001682],7.111833333969116,[0.00014875],[239.71923641],[61.96817151],1,7.435888051986694
10,6,8.976721259909525,[0.00014134],3.3262534141540527,[0.00012145],[330.79677195],[60.10457435],1,7.535128355026245
10,7,12.019050602446784,[0.00025163 0.00029342 0.00054504],10.24236011505127,[0.00013312 0.00019616],[19.74096825 53.9979213 ],[26.10220625 43.30648067],2,15.807966709136963
10,8,11.591489629345425,[0.00017797 0.00012757 0.00030554],14.51245641708374,[0.00012784 0.00012221],[9.20682864e+09 1.88503984e+02],[85.60944704 38.72741184],2,49.00610303878784
10,9,16.220141105211635,[0.00015796],4.416762828826904,[0.00012159],[66.60941213],[35.14313573],1,10.999787092208862
10,10,16.550893293285277,[0.00015806],4.100210428237915,[0.00011419],[38.91383639],[31.59189042],1,7.15860652923584
10,11,7.728136981659,[0.00035905],8.653265476226807,[0.00013084],[18.81662242],[17.18085123],1,6.6006059646606445
10,12,15.852525636192992,[0.00015395],8.97858738899231,[0.00011232],[31.72073363],[34.39560347],1,8.385056734085083
10,13,22.17754666940927,[0.00019565],13.427045583724976,[0.00016776],[254.64480271],[133.67045098],1,11.65256953239441
10,14,12.15042999162395,[0.00017903 0.00033894 0.00015992],19.93726682662964,[0.00011864 0.00018369],[ 70.97127587 281.80838184],[ 42.7903828  135.76756068],2,10.468260765075684
10,15,9.456184921771206,[0.00010813 0.00022086 0.00027881 0.00017068 0.00033494 0.00039154],568.2190728187561,[0.00012633 0.00023057 0.00019639],[7.14106036e+01 1.38280394e+02 1.90943231e+05],[ 48.98528267 845.95150012  60.18415203],3,98.53897452354431
10,16,6.098499253176427,"[0.00017088 0.00011659 0.00028747 0.00010252 0.00021911 0.00013921
 0.00024173 0.00038999 0.00035832 0.0005292 ]",42.0943124294281,[0.0001322  0.00014122 0.00017409],[ 319.4616366   199.30273307 2879.63757759],[100.10353834  59.20676502 483.07676271],3,53.781982421875
10,17,-2.489320138001555,[0.00362096 0.00022564 0.0038466 ],19.25375199317932,[0.00372538 0.0003923 ],[126.11415719 390.8219815 ],[13.956947    2.91679743],2,20.97375774383545
10,18,11.145050137367562,"[0.00026255 0.00041279 0.00014549 0.00055828 0.00045539 0.00030515
 0.00015966 0.00020454 0.0003642  0.00071794 0.0005097 ]",691.8173036575317,[0.0001778  0.00011227 0.00012441],[20.20577674 14.9845749  17.86115863],[21.7715142  13.58188623 17.95568655],3,112.20445823669434
10,19,13.207945108922424,[0.00019767 0.00017457 0.00037224],22.94967007637024,[0.00020057 0.00011337],[108.62127395  33.28106013],[85.12872773 65.41859541],2,47.15965175628662
10,20,-7.243371073741135,[0.00744991],11.782959222793579,[0.00297488],[7.37190935e+10],[60.36743838],1,3.448678493499756
10,21,12.958493960831092,[0.00014061 0.0001283  0.00026891],17.117133378982544,[0.00010216 0.00016502],[4.39906393e+01 9.30567472e+07],[ 20.38613985 136.25240621],2,28.430846452713013
10,22,9.287789179260352,[0.00014791],4.899042844772339,[0.0001142],[57.8693996],[30.9235072],1,14.10039734840393
10,23,7.215169897491362,[0.00025043 0.00040526 0.00015483],12.308072566986084,[0.00013567 0.00011228],[181.21533294  42.75765756],[ 38.91339331 108.88347636],2,62.17560338973999
10,24,16.720758520905814,[0.00050799],4.527209281921387,[0.00019713],[18.47218177],[13.71284769],1,20.379040956497192
10,25,3.285738707170904,[0.00470108],6.8729143142700195,[0.0045449],[7012880.03664589],[622.96767922],1,3.88224458694458
10,26,8.468041537022184,[0.00020964],9.778404712677002,[0.00012177],[66.27222542],[27.07846853],1,12.734473705291748
10,27,20.596066524811995,"[0.00011967 0.00010383 0.0002235  0.00024064 0.00013681 0.00079587
 0.00069204 0.00055523 0.00036031]",28.390443325042725,[0.00010173 0.00010469 0.00015682],[1381.05238614   85.21573735   39.22374134],[ 93.14092928  39.00500784 265.14902497],3,78.32134294509888
10,28,12.831697539373865,[0.00017217],7.0887086391448975,[0.00013393],[53.7018963],[34.79750103],1,4.929818153381348
10,29,2.138849947172179,[0.00394642],6.819425582885742,[0.00342206],[459.90089976],[535.24730545],1,4.233862400054932
10,30,10.380693174569323,[0.0001892],10.251503229141235,[0.00014095],[45.30424492],[78.69614452],1,5.402247428894043
10,31,3.232904624482492,[0.00089162 0.00017873],24.549602270126343,[0.00056274 0.00039882],[8.70082363e+15 4.47880965e+06],[232.30476132 232.37089323],2,15.350641012191772
10,32,8.566618988006525,[0.00023438 0.00810066],11.85149621963501,[0.0064849  0.00024334],[2.80127682 4.68552068],[18.45542425 36.6419403 ],2,17.98133087158203
11,1,9.03709484235697,[0.00015697 0.00026487 0.00021649 0.00010859],10.372118711471558,[0.00015506 0.0001055 ],[4.36716725e+18 1.75348270e+02],[115.35087268  65.26120261],2,16.753023147583008
11,2,7.563799639322358,[0.00019466 0.00036091 0.00016624],21.0058171749115,[0.00016941 0.0001304 ],[5.81849685e+07 1.16036816e+02],[124.7058575   74.37432725],2,690.8759641647339
11,3,5.625264296063513,[0.00180077],12.151264667510986,[0.00179739],[814.07473864],[51565245.52374306],1,8.964208364486694
11,4,6.432696917592361,"[0.00017038 0.00015495 0.00020323 0.00029913 0.00067274 0.00032533
 0.00037361 0.00082768 0.00052856]",25.41314387321472,[0.00011897 0.00017787 0.00032127],[32.61056662 52.4271478  40.76416951],[95.121607    4.12448747  4.45191252],3,148.1974265575409
11,6,5.352461470854108,[0.00037079 0.00106962 0.00144042],12.395358800888062,[0.00046619 0.00070382],[127.62893476 131.15059195],[189.86166589 195.53753837],2,14.190242767333984
11,7,9.86336725473607,[0.00264887 0.00470093],19.79795241355896,[0.00469816 0.00264557],[3.92752558e+01 1.41090940e+07],[464.61167979  95.9623467 ],2,13.68159794807434
11,8,8.668794030875612,[0.00024232],12.399474859237671,[0.00020463],[45.66346005],[16.72009086],1,5.679065704345703
11,9,8.147661783123665,[0.00026846],7.1832005977630615,[0.000229],[101.41206113],[74.33526816],1,12.800058603286743
11,10,3.48774039924379,[0.00018324 0.00336477],32.753222703933716,[0.00221422 0.00123229],[3.99241791e+11 2.68946542e+06],[576.99798277 576.65499803],2,7.787569999694824
11,11,25.293063995387357,[0.00375042],10.769633293151855,[0.00034195],[34.38204536],[908.10342822],1,6.459403038024902
11,12,-7.100876352485467,[0.00694979],8.42886757850647,[0.00514498],[37.79016019],[2.21004402],1,10.925878286361694
11,13,14.61703766844323,[0.00390653],7.183609962463379,[0.0014837],[35.25880996],[957.75509503],1,14.49765133857727
11,14,15.328258549721948,[0.00017162],6.1887047290802,[0.00012589],[84.37413792],[62.26022079],1,10.352693796157837
11,15,9.273562340435932,[0.00085805],4.77558159828186,[0.00085561],[28.90946571],[108.54462818],1,6.651259899139404
11,16,10.318637445153298,[0.00016325],5.060815334320068,[0.00012006],[59.80387958],[54.85027393],1,25.223865747451782
